airline,airline_iata,airline_icao,flight,airport_from,airport_from_iata,airport_from_icao,country_iso2_from,country_from,airport_to,airport_to_iata,airport_to_icao,country_iso2_to,country_to,departure_time,arrival_time,flight_duration,operative_days,operative_days_descr,starting_date,end_date,flight_qualify,is_code_sharing,airline_iata_share,airline_icao_share,airline_share_flight,airline_iata_share2,airline_icao_share2,airline_share_flight2
"RYANAIR","FR","RYR","06118","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","12:50","14:00","","0030000","MERCOLEDI","07/04/2021","28/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04801","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","20:40","21:50","","0000007","DOMENICA","28/03/2021","25/07/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04802","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:05","20:15","","0000007","DOMENICA","28/03/2021","25/07/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04801","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","13:40","14:50","","0000007","DOMENICA","01/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04802","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:05","13:15","","0000007","DOMENICA","01/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04878","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","06:45","07:55","","1004060","LUNEDI,GIOVEDI,SABATO","05/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04878","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","06:45","07:55","","1000500","LUNEDI,VENERDI","04/06/2021","02/08/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04878","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","08:45","09:55","","0200000","MARTEDI","03/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04879","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:10","08:20","","0200000","MARTEDI","03/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04879","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:15","09:25","","0004060","GIOVEDI,SABATO","05/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04879","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:15","09:25","","1000000","LUNEDI","07/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04801","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","20:50","22:00","","0030000","MERCOLEDI","05/05/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04802","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:10","20:20","","0030000","MERCOLEDI","05/05/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","03133","CAGLIARI","CAG","LIEE","IT","ITALIA","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","18:45","19:55","","1000000","LUNEDI","02/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","03134","ROMA CIAMPINO","CIA","LIRA","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:10","18:20","","1000000","LUNEDI","02/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09121","CAGLIARI","CAG","LIEE","IT","ITALIA","RIMINI","RMI","LIPR","IT","ITALIA","18:05","19:15","","1000000","LUNEDI","05/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09121","CAGLIARI","CAG","LIEE","IT","ITALIA","RIMINI","RMI","LIPR","IT","ITALIA","09:50","11:00","","0004000","GIOVEDI","01/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09122","RIMINI","RMI","LIPR","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:00","21:10","","1000000","LUNEDI","05/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09122","RIMINI","RMI","LIPR","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:45","12:55","","0004000","GIOVEDI","01/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","13:35","14:55","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","13:35","14:55","","0004000","GIOVEDI","28/03/2021","15/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:50","13:10","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:50","13:10","","0004000","GIOVEDI","28/03/2021","15/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:30","07:50","","0000007","DOMENICA","28/03/2021","18/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:30","07:50","","0000007","DOMENICA","06/06/2021","27/06/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","08:15","09:35","","0000007","DOMENICA","28/03/2021","18/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","08:15","09:35","","0000007","DOMENICA","06/06/2021","27/06/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:00","21:20","","0000060","SABATO","05/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","18:10","19:30","","0000060","SABATO","05/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:40","14:00","","0200000","MARTEDI","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","14:25","15:45","","0200000","MARTEDI","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08726","BARI","BRI","LIBD","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:30","16:50","","0000007","DOMENICA","04/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08727","CAGLIARI","CAG","LIEE","IT","ITALIA","BARI","BRI","LIBD","IT","ITALIA","17:15","18:35","","0000007","DOMENICA","04/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04826","CAGLIARI","CAG","LIEE","IT","ITALIA","VENEZIA","VCE","LIPZ","IT","ITALIA","10:30","12:00","","0200000","MARTEDI","28/03/2021","20/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04826","CAGLIARI","CAG","LIEE","IT","ITALIA","VENEZIA","VCE","LIPZ","IT","ITALIA","10:30","12:00","","0200000","MARTEDI","18/05/2021","25/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04827","VENEZIA","VCE","LIPZ","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:25","13:55","","0200000","MARTEDI","28/03/2021","20/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04827","VENEZIA","VCE","LIPZ","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:25","13:55","","0200000","MARTEDI","18/05/2021","25/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04545","VENEZIA","VCE","LIPZ","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:50","21:20","","0030007","MERCOLEDI,DOMENICA","02/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04546","CAGLIARI","CAG","LIEE","IT","ITALIA","VENEZIA","VCE","LIPZ","IT","ITALIA","22:40","00:10","","0030007","MERCOLEDI,DOMENICA","02/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04826","CAGLIARI","CAG","LIEE","IT","ITALIA","VENEZIA","VCE","LIPZ","IT","ITALIA","15:50","17:20","","0000060","SABATO","28/03/2021","29/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04827","VENEZIA","VCE","LIPZ","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:45","19:15","","0000060","SABATO","28/03/2021","29/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00481","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","09:15","10:30","","0030000","MERCOLEDI","04/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00321","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","19:45","21:00","","0200000","MARTEDI","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00322","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:45","23:00","","0200000","MARTEDI","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","06126","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","19:40","20:55","","0004000","GIOVEDI","28/03/2021","15/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","06127","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:40","22:55","","0004000","GIOVEDI","28/03/2021","15/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00321","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","19:40","20:55","","0000060","SABATO","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00322","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:40","22:55","","0000060","SABATO","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00321","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","14:25","15:40","","0000507","VENERDI,DOMENICA","02/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00321","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","14:25","15:40","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00322","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:55","13:10","","1000000","LUNEDI","07/06/2021","28/06/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00321","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","14:30","15:45","","1000000","LUNEDI","05/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00322","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:25","17:40","","1000507","LUNEDI,VENERDI,DOMENICA","02/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00322","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:25","17:40","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00321","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","07:20","08:35","","0030000","MERCOLEDI","07/07/2021","28/07/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00322","VERONA","VRN","LIPX","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","09:15","10:30","","0030000","MERCOLEDI","07/07/2021","28/07/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00480","CAGLIARI","CAG","LIEE","IT","ITALIA","VERONA","VRN","LIPX","IT","ITALIA","07:20","08:35","","0030000","MERCOLEDI","04/08/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08111","PARMA","PMF","LIMP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:40","13:05","","0000500","VENERDI","04/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08112","CAGLIARI","CAG","LIEE","IT","ITALIA","PARMA","PMF","LIMP","IT","ITALIA","10:00","11:25","","0000500","VENERDI","04/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08112","CAGLIARI","CAG","LIEE","IT","ITALIA","PARMA","PMF","LIMP","IT","ITALIA","14:55","16:20","","0030000","MERCOLEDI","07/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08111","PARMA","PMF","LIMP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:15","13:40","","1000000","LUNEDI","07/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08112","CAGLIARI","CAG","LIEE","IT","ITALIA","PARMA","PMF","LIMP","IT","ITALIA","10:35","12:00","","1000000","LUNEDI","07/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08111","PARMA","PMF","LIMP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:45","17:10","","1000000","LUNEDI","03/05/2021","31/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08112","CAGLIARI","CAG","LIEE","IT","ITALIA","PARMA","PMF","LIMP","IT","ITALIA","14:05","15:30","","1000000","LUNEDI","03/05/2021","31/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","03477","PARMA","PMF","LIMP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","09:50","11:15","","0004000","GIOVEDI","06/05/2021","27/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","03478","CAGLIARI","CAG","LIEE","IT","ITALIA","PARMA","PMF","LIMP","IT","ITALIA","08:10","09:35","","0004000","GIOVEDI","06/05/2021","27/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","08111","PARMA","PMF","LIMP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:35","18:00","","0030000","MERCOLEDI","07/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","01009","CAGLIARI","CAG","LIEE","IT","ITALIA","PALERMO","PMO","LICJ","IT","ITALIA","08:00","09:00","","0000007","DOMENICA","04/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","01009","CAGLIARI","CAG","LIEE","IT","ITALIA","PALERMO","PMO","LICJ","IT","ITALIA","07:40","08:40","","0004000","GIOVEDI","01/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","01010","PALERMO","PMO","LICJ","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:15","07:15","","0004000","GIOVEDI","01/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","01010","PALERMO","PMO","LICJ","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","09:35","10:35","","0000007","DOMENICA","04/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09932","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","08:15","09:30","","0030000","MERCOLEDI","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09931","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:25","07:40","","0030000","MERCOLEDI","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09933","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:25","21:40","","1030500","LUNEDI,MERCOLEDI,VENERDI","02/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09933","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:25","21:40","","0000500","VENERDI","28/03/2021","28/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09934","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","22:05","23:20","","1030500","LUNEDI,MERCOLEDI,VENERDI","02/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09934","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","22:05","23:20","","0000500","VENERDI","28/03/2021","28/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09932","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","08:00","09:15","","1000000","LUNEDI","28/03/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09933","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:55","22:10","","0000060","SABATO","05/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09934","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","22:35","23:50","","0000060","SABATO","05/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09933","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:50","21:05","","0200000","MARTEDI","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09934","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","21:30","22:45","","0200000","MARTEDI","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09932","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","08:10","09:25","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","06100","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","14:15","15:30","","0000007","DOMENICA","04/04/2021","25/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","06101","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:35","13:50","","0000007","DOMENICA","04/04/2021","25/04/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09933","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:40","21:55","","0000007","DOMENICA","02/05/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09934","CAGLIARI","CAG","LIEE","IT","ITALIA","PISA","PSA","LIRP","IT","ITALIA","22:20","23:35","","0000007","DOMENICA","02/05/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09931","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:20","07:35","","1004000","LUNEDI,GIOVEDI","31/05/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09931","PISA","PSA","LIRP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","06:20","07:35","","1000000","LUNEDI","28/03/2021","24/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","00903","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","15:30","16:50","","0000060","SABATO","10/04/2021","10/04/2021","CHARTER","0","","","","","",""
"RYANAIR","FR","RYR","00904","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:40","19:00","","0000007","DOMENICA","11/04/2021","11/04/2021","CHARTER","0","","","","","",""
"RYANAIR","FR","RYR","04561","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:35","12:55","","0200000","MARTEDI","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04607","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:50","17:10","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04608","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","17:35","18:55","","0004000","GIOVEDI","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09874","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","06:35","07:55","","1234567","LUNEDI,MARTEDI,MERCOLEDI,GIOVEDI,VENERDI,SABATO,DOMENICA","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","09875","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:35","09:55","","1234567","LUNEDI,MARTEDI,MERCOLEDI,GIOVEDI,VENERDI,SABATO,DOMENICA","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04561","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:35","08:55","","0000007","DOMENICA","06/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04562","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","09:20","10:40","","0000007","DOMENICA","06/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","05990","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","09:50","11:10","","0000007","DOMENICA","02/05/2021","30/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","05989","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","11:35","12:55","","0000007","DOMENICA","02/05/2021","30/05/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04561","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","07:15","08:35","","0000500","VENERDI","28/03/2021","25/06/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04562","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","09:00","10:20","","0000500","VENERDI","28/03/2021","25/06/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04561","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:30","17:50","","0000500","VENERDI","02/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04562","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:15","19:35","","0000500","VENERDI","02/07/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04562","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","13:45","15:05","","0030000","MERCOLEDI","02/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04562","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","08:35","09:55","","0004060","GIOVEDI,SABATO","03/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","04562","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","13:20","14:40","","0200000","MARTEDI","01/06/2021","30/10/2021","LINEA","0","","","","","",""
"RYANAIR","FR","RYR","05989","CAGLIARI","CAG","LIEE","IT","ITALIA","MILANO MALPENSA","MXP","LIMC","IT","ITALIA","18:20","19:40","","0000007","DOMENICA","04/04/2021","25/04/2021","LINEA","0","","","","","",""
